"","ID","Date","Block","Primary.Type","Description","X.Coordinate","Y.Coordinate","Year","Latitude","Longitude","Location"
"1339784",19234,"12/30/2009 11:42:00 PM","051XX N ST LOUIS AVE","HOMICIDE","FIRST DEGREE MURDER",1152075,1934142,2009,41.9751579281379,-87.7161458723577,"(41.97515792813787, -87.71614587235767)"
"1339959",19233,"12/30/2009 08:10:00 PM","003XX W 333","HOMICIDE","FIRST DEGREE MURDER",1176062,1825971,2009,41.6778194880963,-87.6311890689223,"(41.677819488096304, -87.63118906892231)"
"1340383",19231,"12/30/2009 12:30:00 PM","038XX W ROOSEVELT RD","HOMICIDE","FIRST DEGREE MURDER",1150825,1894473,2009,41.8663272649485,-87.721782870869,"(41.86632726494847, -87.72178287086903)"
"1340574",19232,"12/30/2009 05:45:00 AM","010XX W 14TH ST","HOMICIDE","FIRST DEGREE MURDER",1169664,1893608,2009,41.8635645423226,-87.652648484639,"(41.863564542322635, -87.65264848463902)"
"1340618",19229,"12/30/2009 02:12:00 AM","035XX S DR MARTIN LUTHER KING JR DR","HOMICIDE","FIRST DEGREE MURDER",1179397,1881432,2009,41.8299354638212,-87.6172923653629,"(41.82993546382116, -87.61729236536287)"
"1342425",19226,"12/27/2009 09:31:00 PM","082XX S EVANS AVE","HOMICIDE","FIRST DEGREE MURDER",1182615,1850722,2009,41.7455902955338,-87.6064382675793,"(41.74559029553377, -87.60643826757926)"
"1343132",19225,"12/26/2009 10:42:00 PM","043XX S EVANS AVE","HOMICIDE","FIRST DEGREE MURDER",1181954,1876212,2009,41.8155525353833,-87.6080725090427,"(41.81555253538335, -87.60807250904269)"
"1344727",19224,"12/24/2009 04:48:00 PM","008XX E 818","HOMICIDE","FIRST DEGREE MURDER",1182621,1874067,2009,41.8096510174815,-87.6056924866171,"(41.80965101748147, -87.60569248661713)"
"1345215",19223,"12/23/2009 11:10:00 PM","070XX W GRAND AVE","HOMICIDE","FIRST DEGREE MURDER",1128760,1915136,2009,41.9234322150502,-87.8023174959817,"(41.923432215050205, -87.8023174959817)"
"1345957",19222,"12/23/2009 04:55:00 AM","017XX N LONG AVE","HOMICIDE","FIRST DEGREE MURDER",1140094,1910860,2009,41.9114982488493,-87.7607764568113,"(41.91149824884933, -87.76077645681127)"
"1347571",19221,"12/21/2009 11:35:00 AM","068XX N WAYNE AVE","HOMICIDE","FIRST DEGREE MURDER",1165861,1945509,2009,42.0060655298649,-87.6651240047225,"(42.00606552986491, -87.66512400472251)"
"1348055",19220,"12/20/2009 07:47:00 PM","068XX S ARTESIAN AVE","HOMICIDE","FIRST DEGREE MURDER",1161175,1859428,2009,41.7699509987402,-87.6847580458937,"(41.76995099874023, -87.68475804589373)"
"1348967",19219,"12/19/2009 08:02:00 PM","093XX S MAY ST","HOMICIDE","FIRST DEGREE MURDER",1170335,1842870,2009,41.7243191572631,-87.651662199189,"(41.72431915726314, -87.65166219918898)"
"1352142",19217,"12/16/2009 04:46:00 PM","029XX W IRVING PARK RD","HOMICIDE","FIRST DEGREE MURDER",1156038,1926404,2009,41.9538451318221,-87.7017822642313,"(41.95384513182208, -87.7017822642313)"
"1352297",19216,"12/16/2009 02:02:00 PM","055XX S SEELEY AVE","HOMICIDE","FIRST DEGREE MURDER",1163679,1867855,2009,41.7930236152618,-87.6753430381966,"(41.79302361526182, -87.6753430381966)"
"1352824",19215,"12/15/2009 09:22:00 PM","059XX S WABASH AVE","HOMICIDE","FIRST DEGREE MURDER",1177768,1865774,2009,41.7870056195623,-87.6237434412043,"(41.7870056195623, -87.62374344120431)"
"1353294",19214,"12/15/2009 12:20:00 PM","038XX W DIVERSEY AVE","HOMICIDE","FIRST DEGREE MURDER",1150190,1918300,2009,41.9317233526282,-87.7234922509613,"(41.93172335262818, -87.72349225096126)"
"1355193",19213,"12/13/2009 12:55:00 PM","044XX W THOMAS ST","HOMICIDE","FIRST DEGREE MURDER",1146699,1906921,2009,41.900565668404,-87.7366121883683,"(41.90056566840403, -87.7366121883683)"
"1355395",19212,"12/13/2009 04:40:00 AM","031XX W 45TH ST","HOMICIDE","FIRST DEGREE MURDER",1156198,1874675,2009,41.8118924746597,-87.7025917185531,"(41.81189247465969, -87.70259171855311)"
"1355452",19211,"12/13/2009 02:37:00 AM","029XX E 79TH ST","HOMICIDE","FIRST DEGREE MURDER",1197451,1853119,2009,41.7518110668426,-87.5519976987893,"(41.75181106684263, -87.55199769878926)"
"1355724",19207,"12/12/2009 09:00:00 PM","003XX W 317","HOMICIDE","FIRST DEGREE MURDER",1174978,1870769,2009,41.8007751411326,-87.6338240226065,"(41.800775141132554, -87.63382402260648)"
"1356386",19209,"12/12/2009 04:12:00 AM","041XX W LAKE ST","HOMICIDE","FIRST DEGREE MURDER",1148773,1901459,2009,41.8855375184688,-87.7291354805809,"(41.8855375184688, -87.72913548058088)"
"1356478",19208,"12/12/2009 01:15:00 AM","053XX S MARSHFIELD AVE","HOMICIDE","FIRST DEGREE MURDER",1166207,1869369,2009,41.7971247434485,-87.6660300291497,"(41.7971247434485, -87.66603002914968)"
"1356733",19206,"12/11/2009 08:05:00 PM","078XX S KINGSTON AVE","HOMICIDE","FIRST DEGREE MURDER",1194586,1853604,2009,41.7532128612512,-87.5624804594951,"(41.75321286125123, -87.5624804594951)"
"1357644",19204,"12/10/2009 08:20:00 PM","083XX S RHODES AVE","HOMICIDE","FIRST DEGREE MURDER",1181204,1849940,2009,41.7434769916252,-87.6116324164731,"(41.74347699162523, -87.61163241647313)"
"1357673",19203,"12/10/2009 07:44:00 PM","016XX W 78TH ST","HOMICIDE","FIRST DEGREE MURDER",1166936,1852952,2009,41.7520588248115,-87.6638253757341,"(41.75205882481155, -87.66382537573413)"
"1358400",19199,"12/09/2009 09:50:00 PM","113XX S ABERDEEN ST","HOMICIDE","FIRST DEGREE MURDER",1171070,1829303,2009,41.6870732252275,-87.6493646184787,"(41.687073225227536, -87.64936461847871)"
"1358401",19200,"12/09/2009 09:50:00 PM","113XX S ABERDEEN ST","HOMICIDE","FIRST DEGREE MURDER",1171070,1829303,2009,41.6870732252275,-87.6493646184787,"(41.687073225227536, -87.64936461847871)"
"1358969",19202,"12/09/2009 10:25:00 AM","050XX N CENTRAL PARK AVE","HOMICIDE","FIRST DEGREE MURDER",1151427,1933539,2009,41.9735160447864,-87.7185447157028,"(41.9735160447864, -87.71854471570285)"
"1359528",19197,"12/08/2009 05:45:00 PM","043XX W OGDEN AVE","HOMICIDE","FIRST DEGREE MURDER",1147599,1887776,2009,41.8480123042525,-87.7337975934203,"(41.84801230425248, -87.7337975934203)"
"1362731",19195,"12/05/2009 05:01:00 AM","036XX W GRAND AVE","HOMICIDE","FIRST DEGREE MURDER",1152085,1907562,2009,41.9022201276261,-87.7168120538881,"(41.90222012762612, -87.71681205388815)"
"1362906",19196,"12/05/2009 12:01:00 AM","027XX W CERMAK RD","HOMICIDE","FIRST DEGREE MURDER",1158406,1889317,2009,41.8520270927092,-87.694093140187,"(41.8520270927092, -87.69409314018698)"
"1363777",19192,"12/04/2009 06:43:00 AM","005XX W 511","HOMICIDE","FIRST DEGREE MURDER",1174117,1855145,2009,41.7579203323399,-87.63744526669,"(41.75792033233993, -87.63744526669002)"
"1364777",19194,"12/03/2009 04:32:00 AM","004XX W 441","HOMICIDE","FIRST DEGREE MURDER",1174266,1863449,2009,41.7807041606273,-87.636652687481,"(41.78070416062731, -87.63665268748103)"
"1364782",19191,"12/03/2009 03:50:00 AM","001XX W 147","HOMICIDE","FIRST DEGREE MURDER",1176436,1855878,2009,41.7598799789472,-87.6289244386262,"(41.75987997894722, -87.62892443862619)"
"1365325",19190,"12/02/2009 02:56:00 PM","014XX N KILDARE AVE","HOMICIDE","FIRST DEGREE MURDER",1147410,1909254,2009,41.9069540625542,-87.7339407461919,"(41.90695406255423, -87.7339407461919)"
"1367377",19187,"11/30/2009 06:15:00 PM","067XX S EVANS AVE","HOMICIDE","FIRST DEGREE MURDER",1182417,1860467,2009,41.7723361663514,-87.6068622273536,"(41.772336166351366, -87.60686222735357)"
"1367936",19188,"11/30/2009 07:35:00 AM","064XX S MARSHFIELD AVE","HOMICIDE","FIRST DEGREE MURDER",1166473,1861947,2009,41.7767521883017,-87.6652660558608,"(41.77675218830169, -87.66526605586084)"
"1369382",19185,"11/28/2009 04:45:00 PM","005XX E 539","HOMICIDE","FIRST DEGREE MURDER",1180777,1875923,2009,41.8147866750277,-87.6123987997279,"(41.81478667502771, -87.61239879972788)"
"1369857",19184,"11/28/2009 02:30:00 AM","018XX W 80TH ST","HOMICIDE","FIRST DEGREE MURDER",1165111,1851660,2009,41.7485521666374,-87.6705496768304,"(41.7485521666374, -87.6705496768304)"
"1369945",19183,"11/28/2009 12:05:00 AM","035XX W 13TH PL","HOMICIDE","FIRST DEGREE MURDER",1152738,1893710,2009,41.8641958961274,-87.7147802067612,"(41.86419589612738, -87.71478020676123)"
"1370446",19182,"11/27/2009 03:17:00 PM","004XX S 425","HOMICIDE","FIRST DEGREE MURDER",1139176,1897160,2009,41.8739205140289,-87.7644826210689,"(41.87392051402885, -87.76448262106886)"
"1370655",19181,"11/27/2009 11:02:00 AM","027XX W WILCOX ST","HOMICIDE","FIRST DEGREE MURDER",1157987,1899199,2009,41.8791528615437,-87.6953614521669,"(41.87915286154371, -87.69536145216686)"
"1370918",19180,"11/26/2009 11:59:00 PM","034XX W MADISON ST","HOMICIDE","FIRST DEGREE MURDER",1153279,1899760,2009,41.8807870370056,-87.7126335982726,"(41.880787037005625, -87.71263359827257)"
"1371574",19179,"11/26/2009 12:10:00 AM","008XX W 810","HOMICIDE","FIRST DEGREE MURDER",1171834,1865770,2009,41.7871269726842,-87.6455007556506,"(41.7871269726842, -87.64550075565059)"
"1372748",19178,"11/24/2009 10:25:00 PM","034XX W DOUGLAS BLVD","HOMICIDE","FIRST DEGREE MURDER",1153599,1893281,2009,41.8630016054393,-87.7116308873009,"(41.863001605439294, -87.71163088730086)"
"1375985",19177,"11/21/2009 06:16:00 PM","075XX S MARSHFIELD AVE","HOMICIDE","FIRST DEGREE MURDER",1166613,1854622,2009,41.7566484281399,-87.664961485854,"(41.756648428139925, -87.66496148585404)"
"1379368",19176,"11/18/2009 03:14:00 PM","029XX E 87TH ST","HOMICIDE","FIRST DEGREE MURDER",1197434,1847895,2009,41.7374764417743,-87.5522337646486,"(41.73747644177431, -87.55223376464862)"
"1380083",19230,"11/17/2009 08:50:00 PM","025XX W 70TH ST","HOMICIDE","FIRST DEGREE MURDER",1160816,1858197,2009,41.766580378848,-87.6861079496168,"(41.76658037884804, -87.68610794961683)"
"1380417",19175,"11/17/2009 03:43:00 PM","033XX W HURON ST","HOMICIDE","FIRST DEGREE MURDER",1153664,1904420,2009,41.8935668948963,-87.7110958240726,"(41.893566894896274, -87.71109582407261)"
"1381490",19174,"11/16/2009 01:30:00 PM","005XX W 547","HOMICIDE","FIRST DEGREE MURDER",1173559,1863767,2009,41.781592477351,-87.6392352601606,"(41.78159247735102, -87.6392352601606)"
"1381641",19173,"11/16/2009 10:29:00 AM","042XX W WALTON ST","HOMICIDE","FIRST DEGREE MURDER",1148143,1905962,2009,41.8979063877045,-87.7313329664744,"(41.897906387704495, -87.73133296647437)"
"1382781",19169,"11/15/2009 03:00:00 AM","005XX W 522","HOMICIDE","FIRST DEGREE MURDER",1173713,1866508,2009,41.7891106678712,-87.638589463323,"(41.78911066787119, -87.63858946332304)"
"1382833",19170,"11/15/2009 01:58:00 AM","083XX S VINCENNES AVE","HOMICIDE","FIRST DEGREE MURDER",1174359,1849873,2009,41.7434479323277,-87.6367148013226,"(41.7434479323277, -87.63671480132255)"
"1384211",20476,"11/13/2009 10:16:00 PM","020XX W 18TH ST","HOMICIDE","FIRST DEGREE MURDER",1162905,1891357,2009,41.8575319605714,-87.6775233900408,"(41.857531960571436, -87.67752339004079)"
"1385143",19168,"11/13/2009 07:30:00 AM","029XX E 87TH ST","HOMICIDE","FIRST DEGREE MURDER",1197454,1847895,2009,41.7374759436377,-87.5521604918305,"(41.73747594363773, -87.55216049183049)"
"1389000",19166,"11/09/2009 04:02:00 PM","021XX S CALIFORNIA AVE","HOMICIDE","FIRST DEGREE MURDER",1158057,1889904,2009,41.8536450065426,-87.6953580623361,"(41.85364500654259, -87.69535806233613)"
"1389736",19165,"11/08/2009 11:29:00 PM","015XX S CHRISTIANA AVE","HOMICIDE","FIRST DEGREE MURDER",1154328,1892076,2009,41.8596804334066,-87.7089869533782,"(41.85968043340655, -87.70898695337816)"
"1389833",19164,"11/08/2009 09:30:00 PM","007XX E 705","HOMICIDE","FIRST DEGREE MURDER",1181752,1876617,2009,41.8166685624187,-87.6088009460999,"(41.81666856241874, -87.60880094609989)"
"1390552",19163,"11/08/2009 04:38:00 AM","015XX W WEBSTER AVE","HOMICIDE","FIRST DEGREE MURDER",1165417,1914757,2009,41.9216903153205,-87.6676365400458,"(41.92169031532049, -87.66763654004585)"
"1390652",19161,"11/08/2009 02:00:00 AM","035XX S LAKE PARK AVE","HOMICIDE","FIRST DEGREE MURDER",1181908,1881730,2009,41.8306953948612,-87.6080703832246,"(41.830695394861245, -87.60807038322459)"
"1390742",19162,"11/08/2009 12:39:00 AM","019XX S TRUMBULL AVE","HOMICIDE","FIRST DEGREE MURDER",1153693,1890097,2009,41.854262477735,-87.7113704896947,"(41.854262477734956, -87.71137048969466)"
"1392864",19160,"11/06/2009 04:25:00 AM","033XX N HARDING AVE","HOMICIDE","FIRST DEGREE MURDER",1149431,1921934,2009,41.9417101355901,-87.7261868990126,"(41.941710135590114, -87.72618689901263)"
"1394117",19158,"11/04/2009 11:25:00 PM","054XX W WEST END AVE","HOMICIDE","FIRST DEGREE MURDER",1140264,1900988,2009,41.8844051831017,-87.7603941162616,"(41.884405183101656, -87.76039411626157)"
"1394334",19157,"11/04/2009 07:14:00 PM","036XX W AUGUSTA BLVD","HOMICIDE","FIRST DEGREE MURDER",1152163,1906387,2009,41.8989942754533,-87.7165565759319,"(41.898994275453276, -87.7165565759319)"
"1394579",19156,"11/04/2009 03:05:00 PM","038XX W WILCOX ST","HOMICIDE","FIRST DEGREE MURDER",1150637,1899097,2009,41.8790197168449,-87.7223522115058,"(41.87901971684489, -87.72235221150578)"
"1395932",19155,"11/03/2009 10:25:00 AM","006XX E 606","HOMICIDE","FIRST DEGREE MURDER",1181696,1852800,2009,41.7513138094759,-87.6097415892853,"(41.75131380947589, -87.60974158928529)"
"1397275",19150,"11/01/2009 11:40:00 PM","068XX S ABERDEEN ST","HOMICIDE","FIRST DEGREE MURDER",1170125,1859337,2009,41.7695113949283,-87.6519537776908,"(41.76951139492826, -87.6519537776908)"
"1397286",19154,"11/01/2009 11:05:00 PM","048XX W CHICAGO AVE","HOMICIDE","FIRST DEGREE MURDER",1143608,1904906,2009,41.895094715812,-87.7480162225992,"(41.895094715812014, -87.74801622259922)"
"1397743",19151,"11/01/2009 01:34:00 PM","0000X N DAMEN AVE","HOMICIDE","FIRST DEGREE MURDER",1163029,1900399,2009,41.8823414247652,-87.6768143992236,"(41.88234142476515, -87.67681439922357)"
"1398070",19152,"11/01/2009 04:27:00 AM","042XX W DIVISION ST","HOMICIDE","FIRST DEGREE MURDER",1148002,1907624,2009,41.9024698034298,-87.7318080486282,"(41.90246980342977, -87.73180804862817)"
"1398081",19153,"11/01/2009 04:00:00 AM","017XX N ROCKWELL ST","HOMICIDE","FIRST DEGREE MURDER",1158716,1911717,2009,41.9134884295945,-87.6923412832358,"(41.91348842959451, -87.6923412832358)"
"1398260",19149,"11/01/2009 01:05:00 AM","053XX W DIVISION ST","HOMICIDE","FIRST DEGREE MURDER",1140161,1907510,2009,41.9023042340778,-87.7606124866763,"(41.902304234077846, -87.76061248667632)"
"1399079",19159,"10/31/2009 01:20:00 PM","017XX W 57TH ST","HOMICIDE","FIRST DEGREE MURDER",1165904,1866940,2009,41.7904657218339,-87.6672101890714,"(41.790465721833854, -87.66721018907144)"
"1399383",19148,"10/31/2009 04:07:00 AM","042XX W CERMAK RD","HOMICIDE","FIRST DEGREE MURDER",1148649,1889084,2009,41.8515814433854,-87.7299102783122,"(41.851581443385356, -87.72991027831219)"
"1399685",19147,"10/30/2009 10:32:00 PM","017XX E 84TH PL","HOMICIDE","FIRST DEGREE MURDER",1189528,1849262,2009,41.7414208752816,-87.5811548783896,"(41.74142087528161, -87.58115487838961)"
"1401502",19320,"10/29/2009 11:11:00 AM","023XX S STATE ST","HOMICIDE","FIRST DEGREE MURDER",1176642,1888858,2009,41.8503755419143,-87.6271763659544,"(41.85037554191431, -87.6271763659544)"
"1402625",19146,"10/28/2009 10:39:00 AM","073XX S CARPENTER ST","HOMICIDE","FIRST DEGREE MURDER",1170625,1856089,2009,41.7605875907891,-87.6502155583088,"(41.76058759078906, -87.65021555830882)"
"1403239",19143,"10/27/2009 06:20:00 PM","042XX S PRAIRIE AVE","HOMICIDE","FIRST DEGREE MURDER",1178705,1876953,2009,41.8176605306416,-87.6199677341568,"(41.817660530641604, -87.61996773415679)"
"1403340",19145,"10/27/2009 04:26:00 PM","068XX S ASHLAND AVE","HOMICIDE","FIRST DEGREE MURDER",1166904,1859048,2009,41.7687877579796,-87.6637687646695,"(41.76878775797955, -87.66376876466954)"
"1403341",19144,"10/27/2009 04:26:00 PM","068XX S ASHLAND AVE","HOMICIDE","FIRST DEGREE MURDER",1166904,1859048,2009,41.7687877579796,-87.6637687646695,"(41.76878775797955, -87.66376876466954)"
"1403864",19142,"10/27/2009 06:43:00 AM","009XX E 923","HOMICIDE","FIRST DEGREE MURDER",1184272,1838430,2009,41.7118210807607,-87.6007501069555,"(41.711821080760686, -87.60075010695546)"
"1404060",19141,"10/26/2009 11:44:00 PM","022XX N TRIPP AVE","HOMICIDE","FIRST DEGREE MURDER",1147637,1914754,2009,41.9220422481109,-87.7329654431013,"(41.92204224811086, -87.73296544310126)"
"1404850",19140,"10/26/2009 09:20:00 AM","067XX S DAMEN AVE","HOMICIDE","FIRST DEGREE MURDER",1164142,1860191,2009,41.7719828628198,-87.6738607997324,"(41.77198286281979, -87.6738607997324)"
"1405160",19136,"10/25/2009 10:49:00 PM","059XX W WALTON ST","HOMICIDE","FIRST DEGREE MURDER",1136889,1905769,2009,41.8975860271097,-87.7726730279324,"(41.897586027109654, -87.7726730279324)"
"1405179",19138,"10/25/2009 10:27:00 PM","039XX W GRENSHAW ST","HOMICIDE","FIRST DEGREE MURDER",1150230,1894788,2009,41.8672032722485,-87.7239589793326,"(41.86720327224853, -87.72395897933258)"
"1405867",19137,"10/25/2009 06:40:00 AM","050XX S ST LAWRENCE AVE","HOMICIDE","FIRST DEGREE MURDER",1181142,1871963,2009,41.8039117023289,-87.6111820032962,"(41.803911702328875, -87.61118200329625)"
"1405969",19135,"10/25/2009 02:35:00 AM","063XX S ROCKWELL ST","HOMICIDE","FIRST DEGREE MURDER",1160170,1862417,2009,41.7781739782369,-87.6883598005387,"(41.77817397823688, -87.68835980053873)"
"1406008",19134,"10/25/2009 01:35:00 AM","049XX S LANGLEY AVE","HOMICIDE","FIRST DEGREE MURDER",1181724,1872336,2009,41.8049218067495,-87.6090360070182,"(41.80492180674951, -87.60903600701818)"
"1406299",19133,"10/24/2009 09:15:00 PM","105XX S PEORIA ST","HOMICIDE","FIRST DEGREE MURDER",1172143,1834883,2009,41.7023621732067,-87.6452733379058,"(41.702362173206716, -87.64527333790583)"
"1407475",19132,"10/23/2009 08:40:00 PM","015XX W 87TH ST","HOMICIDE","FIRST DEGREE MURDER",1167798,1847082,2009,41.7359322631947,-87.6608346363673,"(41.73593226319474, -87.66083463636731)"
"1408843",19131,"10/22/2009 02:41:00 PM","011XX W 47TH ST","HOMICIDE","FIRST DEGREE MURDER",1169456,1873590,2009,41.8086378021555,-87.6539932096881,"(41.808637802155545, -87.6539932096881)"
"1411802",19130,"10/19/2009 11:48:00 PM","080XX S SOUTH SHORE DR","HOMICIDE","FIRST DEGREE MURDER",1198587,1852297,2009,41.7495270570912,-87.547862379162,"(41.749527057091235, -87.54786237916196)"
"1414756",19129,"10/17/2009 04:05:00 AM","056XX S ASHLAND AVE","HOMICIDE","FIRST DEGREE MURDER",1166677,1867222,2009,41.7912230938446,-87.6643677468709,"(41.791223093844565, -87.66436774687094)"
"1417026",19128,"10/15/2009 04:47:00 AM","080XX S MANISTEE AVE","HOMICIDE","FIRST DEGREE MURDER",1195860,1852296,2009,41.749592192317,-87.5578550360218,"(41.749592192317024, -87.5578550360218)"
"1417062",19127,"10/15/2009 02:01:00 AM","020XX N MILWAUKEE AVE","HOMICIDE","FIRST DEGREE MURDER",1159347,1913561,2009,41.9185355403641,-87.6899722963363,"(41.91853554036408, -87.68997229633625)"
"1421046",19123,"10/11/2009 06:04:00 AM","014XX N WASHTENAW AVE","HOMICIDE","FIRST DEGREE MURDER",1158105,1909743,2009,41.9080841237149,-87.6946399781737,"(41.9080841237149, -87.69463997817371)"
"1422131",19121,"10/10/2009 07:51:00 AM","092XX S WOODLAWN AVE","HOMICIDE","FIRST DEGREE MURDER",1185861,1843989,2009,41.7270383669606,-87.5947561843269,"(41.72703836696059, -87.59475618432693)"
"1422567",19120,"10/09/2009 08:38:00 PM","007XX N 735","HOMICIDE","FIRST DEGREE MURDER",1149959,1904777,2009,41.8946194651661,-87.7246937989306,"(41.894619465166116, -87.72469379893063)"
"1423668",19119,"10/08/2009 07:35:00 PM","001XX N 156","HOMICIDE","FIRST DEGREE MURDER",1142980,1900651,2009,41.8834302222004,-87.7504288923626,"(41.88343022220036, -87.75042889236259)"
"1424613",19117,"10/07/2009 09:30:00 PM","025XX W GLENLAKE AVE","HOMICIDE","FIRST DEGREE MURDER",1158407,1940455,2009,41.992353534958,-87.692687264015,"(41.99235353495802, -87.69268726401503)"
"1424672",19118,"10/07/2009 08:53:00 PM","033XX W MADISON ST","HOMICIDE","FIRST DEGREE MURDER",1153843,1899772,2009,41.8808087541988,-87.7105623041688,"(41.880808754198824, -87.71056230416882)"
"1427206",19115,"10/05/2009 03:21:00 PM","093XX S BURNSIDE AVE","HOMICIDE","FIRST DEGREE MURDER",1182413,1842630,2009,41.7233895983142,-87.6074285031183,"(41.72338959831422, -87.60742850311826)"
"1427437",19116,"10/05/2009 11:00:00 AM","013XX E 93RD ST","HOMICIDE","FIRST DEGREE MURDER",1186632,1843617,2009,41.7259993703281,-87.5919436842561,"(41.72599937032812, -87.5919436842561)"
"1428026",19113,"10/04/2009 07:26:00 PM","043XX N CLAREMONT AVE","HOMICIDE","FIRST DEGREE MURDER",1159877,1928946,2009,41.9607420188773,-87.6875992369032,"(41.96074201887731, -87.68759923690317)"
"1428513",19114,"10/04/2009 06:00:00 AM","031XX S KEDZIE AVE","HOMICIDE","FIRST DEGREE MURDER",1155499,1883313,2009,41.835610297816,-87.7049239085082,"(41.835610297815954, -87.70492390850823)"
"1428655",19112,"10/04/2009 01:42:00 AM","013XX W WASHBURNE AVE","HOMICIDE","FIRST DEGREE MURDER",1167800,1894477,2009,41.8659895017947,-87.65946603167,"(41.865989501794715, -87.65946603167)"
"1429418",19111,"10/03/2009 10:00:00 AM","043XX W GLADYS AVE","HOMICIDE","FIRST DEGREE MURDER",1147531,1897961,2009,41.8759625099715,-87.7337861233958,"(41.875962509971544, -87.73378612339576)"
"1429589",19110,"10/03/2009 02:55:00 AM","0000X S KEELER AVE","HOMICIDE","FIRST DEGREE MURDER",1148435,1899624,2009,41.8805085962703,-87.730424033487,"(41.88050859627028, -87.73042403348695)"
"1429675",19109,"10/03/2009 12:53:00 AM","030XX S DAMEN AVE","HOMICIDE","FIRST DEGREE MURDER",1163493,1884273,2009,41.8380804112804,-87.6755642498758,"(41.838080411280444, -87.67556424987576)"
"1434170",19107,"09/28/2009 08:34:00 PM","039XX W ROOSEVELT RD","HOMICIDE","FIRST DEGREE MURDER",1150068,1894454,2009,41.8662898912549,-87.7245624045298,"(41.86628989125487, -87.7245624045298)"
"1434233",19106,"09/28/2009 07:27:00 PM","049XX W HUBBARD ST","HOMICIDE","FIRST DEGREE MURDER",1143333,1902518,2009,41.8885469074948,-87.7490859582407,"(41.88854690749481, -87.74908595824073)"
"1435257",19104,"09/27/2009 09:14:00 PM","060XX S MICHIGAN AVE","HOMICIDE","FIRST DEGREE MURDER",1178227,1865157,2009,41.7853021030097,-87.6220792234466,"(41.785302103009684, -87.62207922344656)"
"1435497",19102,"09/27/2009 04:42:00 PM","052XX S CARPENTER ST","HOMICIDE","FIRST DEGREE MURDER",1170157,1870258,2009,41.7994792015558,-87.6515190452732,"(41.79947920155582, -87.65151904527316)"
